fecha,salida,llegada,ruta_id,bus_id,empleado_id
2017-09-10,04:51:38,17:12:46,17,460,23
2018-04-29,09:09:57,18:12:40,26,490,47
2018-07-09,18:16:06,09:18:48,25,289,97
2019-08-14,03:27:06,23:20:05,23,237,71
2017-12-29,10:39:41,22:07:22,37,333,87
2018-12-27,00:02:56,17:27:25,30,285,10
2016-07-13,19:15:41,12:01:15,27,229,33
2017-09-03,03:28:39,13:40:18,38,336,64
2018-12-15,23:11:30,07:28:37,20,284,80
2017-02-13,20:12:14,21:49:26,27,230,4
2016-09-15,15:55:19,10:30:38,18,253,96
2018-06-19,19:30:17,07:17:24,20,489,80
2018-09-27,10:23:47,22:31:55,18,268,11
2017-04-28,23:20:48,10:12:38,16,486,12
2018-07-26,18:15:15,23:13:48,24,372,90
2016-08-17,03:44:59,15:10:09,35,433,62
2016-10-08,09:45:45,14:33:17,24,310,2
2019-11-14,16:34:48,12:19:16,21,499,100
2018-01-24,13:02:51,00:55:14,35,341,85
2018-08-29,11:37:23,22:15:05,25,413,93
2019-03-06,16:55:41,20:46:10,19,374,17
2016-11-30,11:32:59,05:08:54,18,375,96
2018-01-25,01:46:21,21:39:13,26,431,28
2016-03-01,06:40:12,09:47:35,30,313,8
2017-05-30,00:54:11,02:04:56,16,231,52
2017-06-15,09:28:19,08:25:36,35,299,93
2019-01-25,14:03:35,13:48:50,30,446,59
2016-07-26,08:28:28,13:24:09,24,284,81
2019-01-31,03:50:57,21:57:56,25,320,38
2018-08-07,16:33:58,01:02:56,34,314,3
2019-04-22,03:23:06,20:39:23,17,433,22
2017-01-02,03:21:44,07:00:59,34,219,51
2019-03-10,01:46:26,23:16:16,28,250,7
2017-10-08,02:02:30,05:16:27,26,298,10
2017-05-21,19:18:57,02:15:17,24,293,65
2019-04-09,15:18:51,08:52:26,28,370,11
2017-11-25,08:42:45,14:36:41,26,333,44
2019-11-04,08:56:49,22:52:22,26,351,57
2017-06-07,01:03:44,02:51:41,34,315,33
2016-05-27,19:07:32,06:28:46,19,465,58
2017-02-22,21:15:53,11:42:53,36,334,70
2018-05-10,23:47:21,14:26:35,25,348,7
2018-08-29,01:07:59,00:00:43,16,359,34
2018-04-17,15:17:02,14:02:36,33,418,33
2016-11-05,09:49:45,19:09:53,18,358,3
2018-03-17,07:41:12,07:30:25,29,429,17
2019-08-01,05:21:19,04:07:43,29,358,66
2017-08-02,22:00:41,02:15:01,30,284,99
2016-10-05,10:27:22,16:23:08,18,489,3
2016-01-21,07:39:03,11:03:22,23,464,66
2018-09-30,07:39:57,07:19:28,22,265,75
2018-06-18,09:21:08,10:11:32,35,320,36
2016-03-13,03:39:29,02:08:10,29,304,47
2015-11-27,23:39:33,09:11:15,32,327,68
2016-09-05,06:31:50,21:25:12,35,393,42
2017-04-12,16:06:42,12:47:14,30,218,18
2016-08-23,04:45:51,02:38:23,29,461,60
2019-03-31,01:51:55,17:45:51,33,425,86
2018-04-26,16:27:32,15:47:55,21,456,55
2016-01-20,03:40:07,00:05:48,23,347,85
2017-08-30,13:27:30,17:59:10,38,420,22
2016-10-05,16:44:50,15:46:18,18,387,82
2019-03-14,13:31:43,19:00:55,38,394,93
2017-09-25,02:37:29,18:47:32,17,325,87
2017-09-23,02:54:54,08:40:51,25,239,87
2016-02-22,00:17:41,16:54:02,17,227,52
2019-03-01,09:35:33,21:38:33,33,285,46
2018-03-01,02:00:44,03:26:29,21,321,49
2018-11-13,06:03:29,09:38:56,24,438,8
2019-11-14,15:51:47,11:39:36,34,269,6
2016-10-24,16:59:12,04:21:39,28,372,91
2016-02-21,10:11:24,03:41:04,24,212,91
2016-02-15,08:26:02,21:48:21,37,421,24
2019-04-20,16:52:35,08:39:38,18,476,33
2019-08-22,16:57:00,02:42:46,19,397,12
2016-01-01,11:56:28,17:05:35,17,423,4
2016-07-20,15:27:50,22:14:17,17,257,25
2016-04-27,22:42:04,10:45:07,23,408,34
2016-10-16,04:18:23,17:59:02,38,464,41
2016-07-14,11:56:12,14:23:13,28,369,67
2018-10-16,06:00:00,08:01:25,35,378,69
2019-07-29,03:54:03,22:28:39,28,404,45
2019-04-12,04:19:38,10:40:22,21,280,3
2016-07-08,02:29:03,04:12:52,33,321,3
2019-02-01,11:03:16,16:15:24,28,473,98
2018-03-14,07:52:06,23:30:37,37,485,39
2016-02-04,07:23:37,23:51:16,30,449,94
2016-11-09,04:07:10,05:51:40,26,410,72
2016-04-10,18:27:29,05:46:28,23,367,32
2017-05-20,23:15:43,06:09:44,27,373,10
2017-11-02,16:13:39,23:59:29,32,445,51
2017-12-19,22:52:56,13:39:26,34,318,45
2017-05-08,00:19:53,00:06:29,22,485,60
2016-05-31,23:37:01,19:54:45,21,426,51
2019-07-14,07:50:14,10:58:41,30,362,44
2019-06-06,21:02:06,17:06:35,27,428,63
2019-06-23,18:53:10,01:17:13,32,295,97
2019-06-01,20:36:15,23:30:11,38,405,21
2017-07-26,04:41:33,01:11:31,27,276,7
2016-02-11,12:07:04,11:34:13,25,320,46
2019-01-11,20:58:43,13:08:37,18,300,54
2016-02-05,13:43:05,07:58:26,32,317,20
2016-04-03,10:53:38,19:23:01,20,257,10
2018-10-07,12:08:51,12:32:23,19,262,39
2017-11-17,06:16:03,16:23:26,34,431,26
2018-06-03,09:08:14,02:14:54,18,215,43
2019-11-15,09:59:26,17:24:50,26,210,91
2018-12-04,11:46:57,03:24:41,35,491,55
2017-08-15,22:36:28,11:36:26,30,421,39
2019-03-29,22:56:47,18:32:07,25,284,4
2016-01-07,03:18:15,04:50:30,22,382,45
2018-02-05,18:55:50,00:58:45,38,229,41
2018-08-12,06:28:03,21:15:39,23,269,62
2018-11-09,22:41:11,14:03:56,36,224,24
2016-01-24,19:38:17,17:47:46,33,469,63
2019-01-12,07:28:14,07:38:18,29,251,16
2016-10-29,21:28:11,01:32:33,18,448,87
2015-12-22,02:03:42,11:51:44,30,498,90
2018-08-08,16:51:37,16:51:18,31,379,28
2018-06-09,18:37:45,02:11:14,32,480,53
2019-05-22,12:20:25,16:36:11,25,500,37
2016-08-19,22:37:43,00:09:52,16,393,5
2016-07-30,01:44:45,13:08:29,17,351,59
2018-12-07,22:19:06,18:26:01,32,293,73
2015-11-03,12:06:04,13:00:00,38,475,25
2018-05-09,14:14:03,23:51:46,35,230,71
2018-06-06,22:23:18,10:58:36,27,236,2
2016-08-21,17:12:25,17:57:58,24,280,79
2019-07-17,20:30:37,12:30:35,22,486,73
2019-10-20,22:59:37,16:11:52,33,202,32
2018-09-20,08:03:43,05:23:31,27,433,8
2016-03-29,01:38:56,13:39:42,18,341,55
2016-10-11,19:40:28,22:12:31,27,386,46
2016-06-11,10:43:25,05:33:36,35,386,60
2019-03-18,14:52:55,08:05:15,27,424,40
2016-07-21,00:35:59,11:50:46,23,419,21
2017-03-26,18:59:07,17:17:48,29,290,73
2016-02-27,14:46:49,17:02:09,21,476,98
2017-07-07,04:36:18,13:51:16,25,386,32
2017-06-02,05:48:54,15:20:44,18,218,31
2016-05-18,21:45:49,22:58:43,20,335,99
2018-06-01,12:06:02,18:38:23,31,307,47
2016-11-08,16:41:59,15:57:09,27,488,1
2018-09-14,08:58:13,04:04:03,16,316,54
2017-04-18,17:50:42,21:53:09,25,490,91
2017-08-18,14:46:03,19:04:39,25,201,51
2017-10-04,08:59:49,08:36:03,37,264,91
2019-10-17,03:18:44,07:05:54,25,340,43
2018-12-14,02:45:27,21:31:32,21,250,32
2017-01-30,10:35:21,22:04:33,26,317,12
2019-04-17,19:25:34,05:33:59,34,357,83
2019-05-08,11:09:47,12:46:41,26,460,77
2016-08-01,09:26:15,08:28:19,18,354,26
2016-10-05,04:04:41,12:05:53,34,378,68
2018-04-16,15:50:03,09:09:32,34,350,17
2016-04-21,03:13:39,00:04:54,24,206,98
2016-10-10,21:30:47,10:11:54,32,348,91
2019-03-11,21:51:59,18:19:48,22,486,26
2018-08-04,23:36:53,13:18:25,23,392,29
2018-08-06,01:47:40,18:31:08,23,345,58
2016-04-17,20:50:07,01:40:04,31,467,50
2018-01-28,13:12:01,08:51:26,19,286,21
2019-11-14,14:44:15,07:21:33,35,333,61
2015-12-21,09:59:57,18:32:09,37,358,75
2019-06-18,12:02:22,02:52:12,33,466,15
2017-12-19,09:19:11,07:20:10,27,246,47
2016-04-02,06:42:49,01:28:20,33,345,23
2017-12-25,09:05:36,04:24:25,32,468,63
2018-01-25,07:54:29,09:15:59,36,201,74
2016-09-09,23:41:43,13:33:44,23,324,96
2016-09-10,07:26:42,17:42:46,17,440,31
2017-03-23,02:13:52,07:31:14,25,338,43
2017-03-30,21:49:46,17:32:50,26,435,64
2016-09-09,19:28:01,10:38:36,36,290,65
2019-08-08,10:03:42,21:40:28,38,426,24
2017-10-20,11:27:16,10:45:43,32,256,52
2019-06-20,22:22:35,19:17:23,17,438,91
2017-04-16,10:51:30,06:16:26,20,349,54
2019-04-28,04:31:45,15:48:28,27,302,55
2018-08-20,21:16:49,07:57:06,21,209,1
2017-10-25,02:00:39,00:36:28,17,456,1
2016-06-05,20:02:17,17:32:32,30,343,8
2017-09-08,15:48:50,12:16:41,33,297,90
2018-07-28,04:54:13,14:17:45,27,375,47
2018-07-17,13:49:25,14:29:35,38,269,40
2017-03-19,11:30:14,04:17:10,20,427,97
2016-12-01,19:53:16,05:54:57,35,367,80
2018-10-31,15:27:55,23:49:01,26,393,42
2017-12-08,06:15:54,20:51:32,19,385,56
2016-08-09,12:30:33,10:14:19,17,213,61
2017-08-02,19:34:36,01:33:20,37,323,6
2017-09-23,07:46:36,09:38:52,19,412,7
2018-02-01,21:11:54,14:10:35,21,254,83
2016-08-27,22:51:42,17:24:27,31,435,44
2019-11-06,10:08:28,11:59:28,18,275,70
2018-07-23,06:48:36,09:20:49,18,382,96
2017-11-18,19:21:53,09:29:57,35,228,76
2019-10-18,23:54:06,22:27:21,27,481,1
2017-06-13,11:18:13,00:08:36,17,412,2
2016-03-17,11:09:32,04:58:42,35,240,14
2017-03-06,16:55:16,00:04:12,27,358,73
2017-04-28,15:55:14,12:47:05,18,279,5
2016-02-07,01:45:06,23:22:28,37,237,33
2016-08-30,02:56:14,09:07:06,17,396,82
2019-09-04,21:50:21,20:21:28,35,366,100
2017-11-05,19:56:56,09:08:20,25,318,5
2019-02-19,19:59:39,09:00:35,28,211,68
2018-02-21,00:27:14,07:32:03,35,475,43
2017-01-24,01:22:04,06:31:11,33,203,52
2019-04-26,23:09:35,06:09:59,33,470,86
2017-01-05,03:34:48,02:14:15,25,416,21
2018-05-01,01:46:12,21:49:56,21,386,49
2017-12-15,20:13:09,09:29:26,31,314,77
2016-03-20,02:30:38,21:08:24,37,251,67
2019-09-24,08:06:38,09:46:39,28,244,69
2016-07-28,11:55:05,12:20:28,18,397,69
2019-10-10,13:33:35,12:32:41,31,269,71
2016-07-31,16:24:13,21:45:33,22,436,3
2018-04-30,15:48:12,04:42:27,33,277,5
2015-11-15,11:49:39,09:41:45,32,347,91
2019-07-11,16:37:16,07:55:09,20,339,42
2018-11-27,09:44:54,10:44:28,38,261,89
2018-09-16,20:22:38,05:02:51,37,312,22
2018-02-21,05:59:13,04:07:13,31,393,2
2018-12-16,04:12:47,20:58:10,31,417,86
2019-09-06,06:12:31,13:19:56,28,477,12
2019-08-14,22:15:42,12:36:17,22,379,27
2016-10-05,15:58:08,21:53:43,31,209,41
2019-09-06,23:23:49,00:58:33,29,306,64
2019-06-24,04:47:40,19:40:53,31,331,28
2018-05-08,15:40:18,04:28:06,29,362,18
2017-12-04,04:23:01,10:13:58,18,263,35
2017-07-31,08:38:16,18:18:22,37,289,12
2017-01-07,07:02:03,01:54:55,32,368,59
2019-03-31,15:12:50,22:02:11,33,209,30
2017-05-19,01:09:16,11:15:44,31,239,45
2017-12-17,18:29:10,21:50:34,18,415,16
2017-12-02,07:22:05,13:46:51,27,368,88
2019-01-25,03:42:36,13:38:23,17,239,58
2015-12-22,15:28:34,11:02:01,26,406,86
2019-09-04,08:29:29,07:44:34,35,230,4
2019-04-24,19:26:08,10:46:06,18,233,60
2016-05-26,22:38:16,10:39:44,27,496,38
2016-11-27,17:40:21,11:56:16,21,316,31
2019-09-17,12:55:25,01:02:27,24,274,45
2019-03-09,13:32:21,10:24:57,37,425,25
2019-02-03,06:51:06,12:17:11,23,331,77
2019-04-01,19:35:13,16:19:02,34,334,22
2017-01-25,13:44:20,13:48:49,31,344,83
2018-02-21,23:20:55,04:33:05,18,339,91
2015-11-23,06:07:53,21:39:16,24,373,25
2018-05-26,20:00:47,22:09:14,33,213,89
2018-10-02,20:51:06,08:16:13,27,420,15
2017-06-27,04:25:24,08:45:54,35,466,66
2019-07-25,23:22:59,04:27:44,20,433,88
2017-11-29,00:10:25,11:47:00,23,284,58
2015-11-09,04:24:41,04:04:40,33,351,16
2016-06-29,21:47:57,08:26:33,25,429,92
2019-06-19,09:13:52,02:49:12,37,339,47
2016-04-20,20:53:11,00:22:01,21,268,2
2019-09-16,12:19:20,18:55:26,30,242,19
2016-08-02,05:13:01,21:48:27,38,305,62
2018-06-24,10:03:19,23:01:09,20,344,60
2017-10-17,14:15:39,19:26:19,23,461,16
2017-03-19,17:22:07,08:28:46,31,307,21
2016-06-22,09:26:46,08:13:14,30,217,42
2018-04-26,15:28:14,16:19:02,23,231,40
2017-05-23,16:12:31,05:19:02,31,408,25
2017-04-02,17:02:48,13:00:44,27,208,17
2017-11-21,01:29:44,23:36:06,31,406,37
2019-05-11,21:40:02,00:41:11,19,467,30
2019-07-11,08:03:01,00:40:19,32,338,91
2016-01-16,11:51:41,12:53:04,24,380,30
2016-01-22,12:40:40,13:32:55,35,410,91
2019-08-25,17:57:22,16:43:41,21,217,40
2018-11-11,10:51:59,17:16:12,19,346,8
2018-08-15,09:04:55,20:14:33,35,379,91
2016-02-18,15:18:19,23:18:15,36,470,18
2016-01-31,08:29:11,03:52:34,34,467,43
2019-03-26,20:24:06,12:48:10,32,361,64
2018-03-19,08:32:00,12:26:41,38,473,45
2018-10-11,13:51:41,18:14:01,23,383,60
2016-01-08,23:51:53,01:52:21,29,441,80
2016-02-21,22:27:27,13:10:05,30,355,4
2016-03-01,02:22:10,09:19:20,31,414,89
2019-04-24,13:51:34,03:24:16,25,487,10
2017-04-29,00:34:40,12:59:08,20,293,37
2019-10-16,08:07:13,08:04:28,34,375,1
2018-12-11,10:37:59,17:09:17,36,401,54
2018-02-01,06:42:35,03:55:57,22,454,60
2017-01-11,19:56:57,09:20:42,24,261,79
2016-01-05,14:45:36,17:27:13,21,268,54
2017-05-17,01:56:33,19:26:17,22,257,18
2016-03-24,22:00:25,22:45:18,18,398,86
2018-12-25,11:46:20,23:01:52,27,201,68
2016-04-25,19:58:09,22:31:49,38,207,58
2017-07-16,12:04:24,05:40:20,27,440,27
2018-03-29,02:03:44,23:05:00,27,314,46
2018-01-05,20:32:26,01:33:26,18,345,21
2017-10-10,02:43:28,20:49:37,32,499,61
2016-03-01,13:56:51,03:18:08,19,212,71
2018-07-20,08:48:18,10:39:32,18,250,64
2017-04-04,12:06:25,00:49:33,27,409,51
2018-10-30,12:27:11,14:11:32,25,395,92
2017-06-07,15:30:00,23:26:39,26,318,25
2019-03-31,06:08:08,11:06:14,31,289,2
2016-12-05,04:56:17,09:19:34,20,365,3
2019-06-22,16:55:59,20:37:27,16,309,79
2017-01-05,04:08:55,21:26:13,29,458,46
2017-04-28,12:03:29,03:26:41,19,318,90
2018-05-23,02:21:23,19:27:15,31,211,82
2019-01-03,12:03:00,15:41:13,22,281,79
2016-03-26,22:22:17,05:42:56,19,292,37
2018-07-15,16:56:19,19:51:44,16,490,8
2016-02-01,09:48:52,06:20:58,19,318,45
2019-05-14,10:07:47,11:51:53,32,401,63
2016-01-08,00:10:17,10:23:49,24,469,85
2017-09-06,03:09:01,18:50:30,37,236,70
2018-04-11,02:23:03,06:52:25,30,280,44
2019-10-20,08:28:29,16:49:50,32,356,27
2016-11-16,20:16:44,13:05:43,18,383,22
2017-02-16,22:40:22,12:18:03,28,422,15
2016-01-31,11:03:48,07:29:17,19,487,9
2015-11-08,11:27:36,01:43:49,22,262,53
2016-12-21,10:45:04,10:38:49,17,246,99
2016-10-25,09:00:02,02:00:15,34,465,6
2018-08-19,17:20:20,14:15:58,23,244,48
2017-10-03,13:03:52,13:25:20,33,225,92
2016-04-26,01:39:52,17:57:28,30,303,98
2019-11-15,12:31:18,04:25:42,37,202,25
2018-04-13,12:37:45,04:06:58,31,233,32
2016-02-16,06:59:48,12:02:20,22,248,34
2018-12-19,22:18:53,04:47:01,16,392,92
2016-05-05,19:06:57,07:04:49,34,415,93
2019-08-23,13:42:06,20:56:32,30,369,53
2018-07-17,04:28:06,09:30:42,17,237,3
2019-09-21,07:16:54,07:23:20,29,309,51
2019-07-14,01:15:01,02:08:25,37,426,64
2018-10-30,22:59:25,07:42:44,24,300,66
2016-11-30,06:20:42,21:59:28,16,238,17
2018-06-08,06:25:54,23:50:39,30,212,60
2018-12-16,07:12:56,08:17:05,28,267,81
2019-10-09,18:18:58,08:31:05,21,386,84
2018-01-04,11:59:33,04:24:12,26,403,50
2015-11-14,17:17:19,08:33:42,24,466,36
2019-11-06,02:52:38,10:48:49,32,220,41
2016-05-10,22:23:39,12:09:20,17,352,81
2016-08-12,17:53:23,07:03:43,25,327,62
2016-11-04,03:21:05,07:04:36,37,493,34
2016-05-22,11:30:29,04:01:17,30,382,53
2016-08-10,12:42:05,23:24:23,26,212,96
2016-04-26,12:43:26,07:23:32,25,254,21
2019-07-19,02:12:38,16:17:56,38,272,90
2019-04-12,10:45:11,03:45:12,20,320,87
2017-12-08,01:49:40,05:18:12,30,465,16
2018-02-18,10:03:45,21:18:17,37,390,74
2018-08-18,00:08:49,18:13:53,21,467,59
2016-12-12,15:57:28,13:49:02,36,481,28
2016-09-30,01:40:18,14:25:00,23,495,38
2018-08-10,13:38:44,00:54:46,28,411,43
2017-07-26,02:25:39,06:12:24,21,415,61
2017-12-14,12:06:26,11:46:05,25,373,12
2017-12-22,19:22:00,17:04:37,31,449,45
2019-09-22,15:12:22,16:36:18,36,368,13
2017-05-21,16:09:11,02:16:02,26,255,67
2018-08-28,01:42:35,07:51:47,29,426,81
2019-07-11,18:51:29,08:17:09,22,460,36
2016-09-24,00:42:32,17:08:15,18,230,29
2015-12-05,18:50:07,12:13:04,19,459,17
2019-06-09,02:54:58,11:12:59,38,340,67
2019-10-29,13:47:33,08:02:23,29,302,64
2016-03-01,13:11:27,12:19:47,18,365,39
2019-09-07,01:46:34,09:16:54,35,464,99
2019-04-14,17:20:09,14:56:26,29,370,19
2018-02-07,03:57:50,12:57:44,17,277,40
2019-01-13,15:33:46,11:32:58,21,324,53
2017-01-04,23:01:52,15:48:29,38,306,33
2018-11-14,21:49:00,00:09:22,33,356,27
2019-02-02,18:26:52,00:45:42,33,477,67
2019-08-10,13:21:02,15:12:47,27,332,55
2016-08-27,14:05:09,03:15:42,30,254,7
2019-06-03,22:18:40,10:40:46,29,482,69
2019-09-01,12:56:57,14:37:37,17,451,43
2017-11-24,03:38:56,15:00:43,35,362,89
2017-04-02,22:52:08,01:48:13,24,232,15
2017-06-29,07:04:47,19:57:56,32,371,64
2019-02-05,07:42:36,05:23:46,22,352,86
2016-01-28,16:51:26,10:52:31,35,398,26
2017-04-13,18:16:09,17:14:28,36,350,85
2018-10-15,21:32:06,00:05:35,21,290,58
2018-06-24,20:27:51,02:19:46,23,365,27
2019-06-19,09:47:59,16:51:25,17,228,10
2018-09-21,21:59:08,14:17:34,29,499,68
2018-06-08,21:10:09,13:29:14,19,266,21
2019-05-06,04:02:31,22:19:03,30,263,30
2018-12-27,23:19:11,00:37:56,25,263,77
2017-09-05,09:20:07,18:12:11,27,247,97
2018-06-09,01:16:20,23:57:01,18,355,9
2018-11-15,19:07:18,03:44:55,26,441,63
2017-01-14,13:50:56,17:08:52,18,398,65
2018-04-01,23:23:03,07:41:51,30,315,96
2018-01-17,09:27:53,02:25:13,21,478,22
2018-05-29,11:27:54,00:43:13,21,456,2
2018-11-30,12:47:48,16:19:20,33,397,89
2019-09-25,19:54:48,22:04:49,36,411,64
2017-02-16,04:50:03,00:53:58,22,394,36
2017-03-04,03:26:44,02:24:29,35,305,55
2018-03-30,02:01:57,15:35:46,24,439,84
2019-03-09,23:44:20,10:11:30,21,219,50
2017-11-29,14:05:02,18:07:32,37,305,39
2017-01-06,12:55:50,13:17:05,25,436,17
2017-12-09,13:48:25,01:33:22,27,271,4
2019-04-13,08:30:56,16:10:03,26,385,64
2018-03-27,11:32:16,07:23:10,30,377,45
2016-06-19,16:14:48,09:41:22,36,207,71
2016-05-11,21:18:40,01:39:38,35,474,95
2016-10-14,22:20:19,13:31:01,19,408,66
2019-07-03,17:31:09,05:16:01,22,348,89
2017-08-03,23:47:11,16:04:21,32,248,96
2019-11-14,19:06:00,03:00:28,23,463,90
2016-12-08,14:23:51,23:13:50,25,224,1
2016-09-26,19:39:36,22:58:07,19,368,89
2017-05-27,03:04:17,21:58:33,24,470,41
2016-09-02,06:57:57,07:41:04,16,338,31
2019-01-21,02:33:42,09:33:53,34,368,28
2016-11-14,22:35:12,07:34:53,31,412,3
2015-12-16,03:55:50,16:48:06,36,345,74
2019-02-12,05:58:05,02:46:06,25,324,39
2016-04-03,00:34:14,20:48:03,35,303,87
2018-08-30,04:59:55,04:24:03,31,222,85
2019-06-06,01:42:52,13:55:19,37,305,77
2018-12-13,20:18:34,07:14:02,38,470,49
2018-07-14,08:02:57,14:13:58,37,227,69
2019-02-26,06:21:28,09:32:02,35,454,100
2017-04-11,09:42:33,06:37:35,38,343,58
2018-11-16,16:03:41,02:13:22,36,437,37
2017-06-19,21:00:58,05:11:33,36,429,3
2018-04-11,15:18:10,06:39:35,36,432,28
2018-09-22,00:42:39,08:11:11,16,422,47
2016-08-11,00:47:34,23:48:52,25,497,9
2016-07-20,11:59:30,01:15:31,22,467,88
2015-11-22,16:29:40,23:10:22,38,458,35
2019-08-30,07:05:29,22:33:46,34,435,42
2016-05-27,18:08:25,17:33:07,29,249,27
2019-05-01,04:57:41,18:38:41,22,344,97
2016-08-26,09:02:31,01:17:34,36,443,5
2017-01-25,23:18:43,14:38:54,20,244,12
2016-03-16,23:57:36,03:16:23,21,259,46
2019-10-14,02:42:45,06:45:38,36,257,42
2019-03-10,00:02:59,14:55:51,26,217,38
2017-11-24,03:25:03,14:01:05,23,294,26
2017-08-25,03:30:55,06:06:52,33,212,36
2018-01-22,09:02:11,17:11:26,22,335,59
2018-03-08,15:29:11,19:58:25,31,234,21
2017-07-02,03:59:42,18:14:24,28,481,15
2018-09-25,21:11:47,13:55:44,19,440,83
2018-06-21,02:40:21,11:51:17,30,416,36
2016-01-23,05:42:54,08:12:33,30,476,75
2018-09-21,19:47:07,13:11:34,34,357,39
2017-06-04,17:48:53,06:29:09,23,392,65
2017-09-18,09:03:58,07:22:55,36,425,92
2017-12-10,09:00:17,20:58:10,26,358,68
2017-05-18,17:01:00,17:15:24,22,453,29
2017-10-22,10:57:47,11:17:20,29,285,9
2018-08-08,06:46:09,01:05:03,23,322,83
2016-02-14,11:58:11,08:57:03,35,230,68
2016-02-06,01:50:07,21:51:39,23,393,70
2017-04-17,05:10:57,22:15:39,30,330,29
2016-01-27,20:39:45,11:18:36,17,215,9
2017-05-11,13:48:32,21:43:23,36,388,44
2018-05-19,12:40:55,20:37:36,16,414,11
2016-01-04,16:35:19,09:36:51,34,234,21
2019-02-12,09:41:20,23:46:14,20,292,8
2016-09-04,20:13:29,23:09:56,38,374,18
2017-01-16,05:48:52,22:21:36,38,330,62
2017-01-04,13:12:09,12:34:04,22,337,96
2019-04-22,19:19:11,23:28:06,23,332,47
2016-12-31,13:16:10,03:35:08,29,205,40
2019-07-29,02:07:40,19:32:55,27,489,6
2019-01-06,07:32:56,03:58:59,18,333,54
2016-06-19,20:57:29,05:02:19,37,446,87
2019-03-18,16:13:21,12:37:03,34,401,62
2016-11-29,12:27:18,12:09:32,24,415,28
2018-12-28,21:47:30,05:22:36,20,462,82
2018-08-16,18:45:53,21:43:14,22,370,13
2017-02-22,18:03:56,07:32:48,16,365,18
2018-04-24,18:44:29,17:39:33,21,372,71
2019-06-04,00:40:06,11:56:14,35,432,26
2018-09-21,22:00:37,11:18:45,20,476,88
2017-01-11,06:19:00,07:18:28,25,475,42
2015-12-27,10:26:54,07:44:22,20,293,14
2015-11-22,14:18:19,14:17:54,32,367,41
2017-07-12,00:53:01,23:41:16,18,218,27
2017-05-21,09:28:11,11:48:16,33,499,19
2017-01-20,22:58:14,08:57:54,33,299,33
2017-08-23,11:35:42,20:08:38,24,479,66
2018-05-01,23:56:15,01:59:24,31,273,91
2016-02-29,04:03:59,05:30:44,35,367,59
2016-05-24,07:23:13,11:21:21,30,377,28
2017-08-07,08:09:44,06:24:32,29,418,86
2016-01-24,22:34:11,20:57:24,17,435,45
2019-03-27,09:39:32,03:25:49,23,413,56
2019-10-31,14:16:50,22:04:07,38,318,37
2016-06-25,19:59:47,17:20:19,36,269,24
2016-10-05,18:20:21,11:14:23,19,245,90
2016-07-09,12:52:53,04:13:13,28,373,71
2016-07-21,09:46:36,02:23:22,19,241,88
2017-01-23,06:32:54,15:16:19,34,446,7
2018-03-26,22:34:00,22:40:50,33,483,76
2019-11-02,14:51:46,17:54:41,26,465,65
2018-12-18,12:54:44,16:07:39,24,344,2
2018-09-25,01:45:28,03:57:48,26,239,89
2019-09-26,18:47:12,10:55:07,35,336,94
2017-04-28,07:32:31,14:32:59,30,414,73
2016-04-07,19:18:24,05:38:27,16,302,44
2019-11-17,21:33:51,12:07:16,30,339,85
2015-11-13,15:41:08,16:40:14,16,345,27
2017-08-03,18:45:16,04:00:29,38,286,7
2016-12-08,16:49:40,00:17:04,37,239,70
2016-01-09,05:38:02,01:44:45,27,221,5
2019-06-29,15:28:20,13:00:59,37,449,27
2017-12-12,03:05:38,08:15:35,17,490,13
2018-06-18,11:59:52,14:52:06,24,333,77
2018-05-17,13:44:01,02:09:36,23,288,30
2017-08-15,09:00:46,22:00:43,33,457,68
2016-12-03,09:03:23,05:36:12,33,381,96
2016-06-24,21:45:55,01:19:07,26,384,38
2018-05-12,05:59:39,18:24:57,20,222,31
2019-11-05,11:38:54,00:42:04,17,378,7
2018-04-17,10:59:52,14:23:43,18,423,54
2017-03-14,07:52:59,02:17:16,26,339,45
2016-08-07,04:28:39,16:55:23,25,490,42
2018-10-27,05:15:12,10:15:59,21,239,82
2016-05-26,20:32:09,02:33:56,18,257,76
2015-12-17,16:50:45,21:04:59,34,307,77
2019-01-22,17:22:17,05:08:07,16,306,82
2017-02-08,20:11:46,05:11:00,29,353,95
2018-12-23,21:02:48,14:28:31,32,275,48
2019-03-19,21:56:33,20:57:50,21,223,70
2018-04-20,07:50:02,01:44:47,29,272,97
2015-12-06,14:00:54,06:01:41,24,299,83
2018-08-29,17:08:40,01:43:49,31,424,94
2016-01-10,17:38:43,03:43:43,35,277,7
2019-10-17,18:02:51,13:35:59,27,221,29
2016-09-29,06:52:07,14:41:35,35,374,14
2019-10-11,02:47:38,23:09:53,35,304,99
2016-09-22,19:10:30,03:39:56,36,280,58
2017-05-25,10:39:14,21:33:45,30,283,51
2016-11-10,03:56:38,15:40:50,22,255,77
2017-06-03,07:01:17,16:36:30,37,335,50
2017-08-29,05:56:33,10:52:25,36,489,90
2019-02-26,06:18:29,03:17:26,22,358,54
2016-03-28,01:04:29,05:17:39,16,484,77
2019-10-19,20:42:55,01:27:38,36,344,30
2016-09-21,16:09:10,21:28:02,22,410,1
2016-03-29,19:35:29,21:47:39,19,326,96
2018-06-02,12:43:38,07:51:24,20,376,60
2018-09-13,03:43:55,18:09:38,29,318,9
